FMID,Credit,WIC,WICcash,SFMNP,SNAP
1000080,Y,Y,Y,Y,Y
1002873,,,,,
1009234,Y,,,,
1011022,Y,,,,Y
1018397,Y,Y,,Y,Y
1004552,Y,Y,Y,Y,Y
1019324,Y,Y,Y,Y,Y
1002896,,Y,,Y,
1009362,Y,,,,
1009826,,,,Y,
1007140,,,,,
1001509,,Y,Y,Y,Y
1003600,Y,Y,,Y,Y
1005963,,,,,
1018283,Y,,,,
1018379,Y,Y,,Y,
1011717,Y,,,,
1009249,Y,,,,
1002270,,,,,
1006486,Y,,Y,Y,
1000113,,,,Y,
1019349,Y,Y,Y,Y,Y
1002365,Y,Y,Y,,Y
1008091,Y,,Y,,Y
1006350,,,,,
1003645,,,,,
1000670,Y,Y,Y,,
1007330,,,,,
1001563,Y,Y,Y,Y,Y
1012573,Y,,,,
1008210,Y,,,,Y
1005493,Y,,,,
1012025,Y,,,,
1009568,Y,,,,
1004063,Y,,,,
1000969,,,,,
1010594,Y,,,,
1006169,Y,Y,,Y,
1008900,,Y,Y,Y,
1007173,,,,,
1006371,,,,Y,Y
1009173,Y,,,,
1018699,Y,,,,
1006884,,,,,
1000456,,,,,
1000689,Y,,,Y,
1002134,Y,Y,,Y,Y
1005189,,,,,
1002626,,,,,
1000902,Y,,,,
1009881,Y,,,,
1001001,Y,,,,
1006826,Y,Y,Y,Y,Y
1003551,,,,,
1006114,,Y,Y,,
1004732,Y,Y,Y,Y,Y
1001252,,Y,,,
1007522,,,,,
1006601,,Y,,Y,Y
1018968,Y,Y,,Y,Y
1005808,,,,,
1018767,Y,Y,,Y,Y
1019215,Y,,,,
1002213,,Y,,Y,
1011783,Y,,,Y,
1010032,Y,,,,
1010158,Y,Y,Y,,Y
1002733,,,,,
1002123,,,,,
1018798,Y,Y,Y,,Y
1019540,Y,,Y,Y,Y
1000081,Y,Y,Y,Y,Y
1018634,Y,Y,,Y,Y
1012042,Y,,,,
1003756,,,,,
1000468,,,,,
1009515,Y,,,,
1004551,,,,,
1018840,Y,Y,Y,,Y
1002887,Y,Y,Y,Y,Y
1006408,Y,Y,Y,Y,
1003753,,,,,
1004170,Y,Y,,Y,Y
1001808,Y,Y,Y,Y,Y
1009758,,,,,
1009789,Y,,,,
1000233,,,,,
1008216,Y,,,,Y
1003148,Y,,,,Y
1000591,,Y,Y,Y,
1011429,Y,Y,,Y,Y
1002958,Y,Y,,Y,Y
1009375,Y,,,,
1009276,Y,,,,
1009500,Y,,,,
1010556,Y,Y,Y,Y,
1000777,,,,,
1000731,,Y,,,
1002506,,,,,
1000234,,,,,
1018235,Y,Y,Y,,Y
1002565,,,,,
1010904,Y,,,,Y
1012638,Y,,Y,,Y
1019105,Y,Y,,Y,Y
1002815,Y,,,Y,Y
1005402,,,,,
1001886,Y,,,,
1006148,,,,,
1019448,Y,Y,,Y,
1003331,,,,,
1012213,Y,,,,Y
1010807,Y,,,,
1010808,Y,,,,
1005967,,,,,
1018569,Y,Y,Y,Y,Y
1001274,Y,,,,
1002128,,,,,
1019342,Y,,,,Y
1010189,Y,Y,,Y,Y
1001626,,,Y,Y,
1016817,Y,Y,,Y,Y
1007863,,,,,
1018852,Y,Y,,Y,
1019498,Y,,,,
1004464,Y,Y,,Y,Y
1005954,,,,,
1008746,Y,,,,Y
1007139,,,,,
1000718,Y,Y,Y,Y,
1005631,Y,,,,
1002446,Y,Y,Y,Y,Y
1012310,Y,,,,
1008864,Y,Y,Y,,Y
1001999,,Y,Y,Y,Y
1012402,Y,Y,,,
1010073,Y,,,,Y
1011498,Y,Y,,,Y
1011499,Y,Y,,Y,Y
1006550,,Y,,Y,Y
1011358,Y,Y,,,Y
1001146,,,,,
1002457,Y,,,,
1005852,,,,Y,
1004669,Y,,,,
1007055,,,,,
1011445,Y,Y,,,Y
1003935,,,,,
1011357,Y,Y,,,Y
1000831,,,,,
1005371,,,,,
1006714,Y,Y,,Y,Y
1008848,,Y,,Y,Y
1007186,,,,,
1007147,,,,,
1007184,,,,,
1007152,,,,,
1007153,,,,,
1005859,Y,Y,Y,Y,Y
1000910,Y,,,,Y
1003371,Y,Y,,Y,Y
1006297,,,,,
1005915,,,,,
1016828,Y,Y,,,
1011899,Y,,,,
1009454,Y,,,,
1003900,,,Y,,
1001459,,,,,
1018535,Y,,,,Y
1003260,Y,Y,,Y,Y
1010596,Y,,,,
1002642,,,,,
1018299,Y,Y,Y,Y,Y
1003594,,,,,
1000237,Y,Y,,Y,Y
1012325,Y,Y,,Y,Y
1002938,,,,,
1010619,Y,,,,Y
1011921,Y,,,,Y
1011112,Y,,,,Y
1006051,,,,Y,
1003831,Y,Y,Y,Y,Y
1012711,Y,Y,Y,,
1006398,,,,,
1018442,Y,,,,
1018597,Y,,,,Y
1018598,Y,,,,Y
1019078,Y,Y,,,Y
1019080,Y,,,,Y
1019182,Y,,,,Y
1006503,,,,,
1016787,Y,Y,,Y,
1001588,,,,,
1011207,Y,,,,
1005712,,Y,Y,Y,
1012655,Y,,,,
1008747,,,,,
1004462,Y,Y,,Y,Y
1005362,,,,,
1005056,,Y,,,
1012247,Y,Y,,Y,Y
1005831,,Y,Y,,
1009197,Y,,,,
1019513,Y,,,,Y
1001235,,,,,
1003615,,,,,
1012604,Y,,,,
1018856,Y,,,,
1004344,Y,,,,Y
1005718,Y,,Y,Y,
1011013,Y,,,,
1011315,Y,Y,Y,Y,Y
1007540,,,,,
1000815,Y,,,,Y
1019054,Y,,,,
1007544,,,,,
1012297,Y,,,,Y
1018286,Y,Y,,Y,
1012467,Y,,,,Y
1007308,,,,,
1018155,Y,,,,
1001747,,,,,
1006132,,,,,
1009277,Y,,,,
1001378,,,,,Y
1001133,,,,,
1003726,,,,,
1004408,,,,,
1010577,Y,Y,,Y,Y
1019156,Y,,,Y,Y
1003259,,,,,
1011031,Y,,,Y,
1005477,,,,,
1004560,Y,Y,,Y,Y
1005990,Y,,,,
1008701,,,,Y,
1002556,,,,,
1012522,Y,,,,
1006342,Y,Y,,Y,
1008752,,,,,
1018214,Y,,,,Y
1002956,,,,,
1002325,,,,,
1005242,Y,,,,
1003951,Y,,,,Y
1000615,,,,,
1008499,,,,Y,
1000447,,,,,
1018516,Y,,,,Y
1003345,Y,,,,Y
1000474,,,,,
1012447,Y,Y,,Y,Y
1012448,Y,Y,,Y,Y
1000377,,,,,
1002193,Y,Y,Y,Y,Y
1002194,Y,Y,Y,Y,Y
1002195,Y,Y,Y,Y,Y
1018267,Y,Y,Y,Y,Y
1009377,Y,,,,
1005360,,,,,
1010492,Y,,,,Y
1001731,,,,,
1004969,Y,,Y,Y,
1004698,,,,,
1001760,Y,,,,
1018504,Y,Y,Y,Y,
1000857,Y,,,,
1001925,Y,,,,Y
1006009,Y,Y,,Y,Y
1001383,,,,,
1001382,,,,,
1006335,,,,,
1018570,Y,Y,Y,Y,Y
1010394,Y,Y,Y,Y,Y
1019155,Y,,,,Y
1009169,Y,,,,
1001918,Y,,,,Y
1000713,,Y,,,
1019046,Y,,,,
1012000,Y,,,,
1005268,Y,,,Y,Y
1004574,Y,,,Y,Y
1001265,,,,,
1009782,Y,,,Y,Y
1005263,Y,,,Y,Y
1005269,Y,,,Y,Y
1007541,,,,,
1007539,,,,,
1003079,,,,,
1005264,Y,,,Y,Y
1007321,Y,,,,
1018246,Y,,,Y,
1004034,Y,,,,
1005266,Y,,,Y,Y
1018492,Y,,,,
1007306,Y,,,Y,
1019489,Y,,,,
1005716,Y,Y,,Y,Y
1012586,Y,,,,
1007828,,,,,
1010927,Y,,,,Y
1006414,,,,Y,Y
1002913,,Y,Y,Y,
1008825,Y,,,,Y
1011327,Y,,,,Y
1000665,Y,,Y,Y,Y
1006244,,,,,
1006228,Y,,,,
1004457,,,,,
1004860,,,,,
1012293,Y,,,Y,
1003875,,,,,
1008609,Y,Y,Y,Y,Y
1001423,,,,,
1009407,Y,,,,
1007456,,,,,
1011335,Y,Y,,Y,Y
1002775,Y,,,,Y
1010245,Y,,,,
1002850,Y,Y,Y,Y,Y
1005882,Y,Y,,Y,Y
1007847,,,,,
1000435,Y,,,Y,
1003769,Y,,,,Y
1003768,Y,,,,
1012452,Y,Y,,Y,
1010157,,,,,Y
1002317,,,,,
1012435,Y,Y,,Y,Y
1007333,,,,,
1001136,Y,Y,,Y,Y
1018512,Y,Y,Y,Y,
1004502,,,,,
1000455,,,,Y,
1018219,Y,Y,Y,Y,Y
1011968,Y,Y,Y,Y,Y
1004285,,Y,,Y,
1004256,,,,,
1008773,,,,,
1009716,Y,,,,
1005047,Y,,,,
1000766,,,,,
1003692,,,,,
1006134,,,,,
1004038,Y,,,,
1011365,Y,,,,Y
1000214,,,,,
1003009,,,,,
1000243,,,,,
1008750,Y,,,,
1001950,,Y,,Y,
1018775,Y,,,,
1018776,Y,,,,
1004679,,,,,
1018571,Y,,,,Y
1016865,Y,,,,Y
1004839,,,,,
1012184,Y,Y,Y,Y,
1008753,Y,,,,
1011027,Y,Y,Y,Y,Y
1006513,Y,,,,Y
1000999,,,,,
1012016,Y,,,,
1010583,Y,Y,Y,Y,
1011982,Y,,,,
1000415,,,,,
1002593,,,,,
1017920,Y,Y,,,
1004583,,,,,
1007492,,,,,
1003187,,,,,
1003072,,,,,
1005774,,,,,
1018230,Y,Y,,Y,Y
1009254,Y,,,,
1000469,,,,,
1011802,Y,,,,
1002272,,,,,
1004702,Y,Y,,Y,Y
1008935,Y,Y,,Y,Y
1003326,,,,,
1007484,,,,,
1007500,,,,,
1007513,,,,,
1007454,,,,,
1006055,Y,,,,Y
1006056,Y,,,,
1010776,Y,,,,
1001956,,,Y,Y,
1006500,,,,,
1002627,,,,,
1018552,Y,Y,,Y,Y
1004434,,Y,,Y,Y
1011479,Y,,,,
1008332,Y,,Y,,Y
1003646,,,,,
1001791,,,,,
1002416,Y,Y,,,
1009701,,,Y,,
1012438,Y,Y,Y,Y,Y
1001798,,,,,
1001793,,,,,
1001794,,,,,
1001795,,,,,
1001796,,,,,
1001797,,,,,
1005795,Y,Y,Y,Y,Y
1019394,Y,Y,,Y,
1008823,Y,Y,,Y,Y
1007022,,,,,
1018319,Y,,,,
1002963,,,,,
1003941,,,,,
1012338,Y,,,,
1009511,Y,,,,
1004996,,,,,
1011963,Y,,,,Y
1012614,Y,,,Y,
1001634,,,,,
1003226,,,Y,,Y
1000599,,,,,
1009773,,Y,,,
1000524,,Y,,Y,
1008963,Y,,,,
1006752,,,,,
1005162,,,,,
1002438,Y,Y,Y,Y,Y
1004218,Y,,,,
1011662,Y,,,,
1011229,Y,,,,
1004499,Y,Y,Y,Y,
1000382,,,,,
1002694,,,,,
1010877,Y,,,Y,
1011907,Y,,,,Y
1019016,Y,,,,
1000961,Y,Y,,Y,Y
1000962,,,,,
1001406,,,,,
1003813,,,,,
1008206,Y,Y,,Y,Y
1018153,Y,,,Y,Y
1008402,Y,,,,
1012485,Y,,,Y,Y
1006454,,,,,
1019124,Y,,,Y,
1001232,,,,,
1005729,Y,,,,Y
1009270,Y,,,,
1009074,Y,,,Y,
1009075,Y,,,Y,
1004173,,,,,
1019420,Y,Y,Y,Y,Y
1000957,,,,,
1003193,Y,,,,
1009835,Y,,,,Y
1000721,Y,Y,,Y,Y
1006385,Y,,Y,Y,
1001099,,,,,
1006093,,Y,,Y,
1000384,Y,Y,,Y,
1002029,,,,,
1002044,,,,,
1002130,,,,,
1011884,Y,Y,,,Y
1017983,Y,,,,
1008754,Y,,,,
1006198,Y,,,Y,Y
1002246,,,,,
1000789,,Y,,Y,
1000788,,Y,,Y,
1012212,Y,,,,Y
1005810,Y,Y,Y,Y,Y
1012687,Y,,,,
1003220,Y,,,,Y
1019114,Y,Y,,Y,Y
1000252,,,,,
1017924,Y,,,,Y
1008196,Y,,,Y,Y
1002028,,,,,
1002890,Y,Y,,,Y
1010268,Y,,,,
1007829,,,,,
1006298,,,,,
1000802,,,,,
1001482,Y,Y,,Y,
1006899,,,,,
1003474,Y,Y,Y,Y,Y
1006958,,,,,
1001145,,,,,
1006437,Y,Y,Y,,Y
1000327,,,,,
1010471,Y,,,,
1000475,,,,,
1002280,Y,,,Y,
1007824,,,,,
1008910,Y,Y,,Y,Y
1011598,Y,,Y,Y,Y
1012261,Y,Y,,Y,Y
1001859,,,,,
1018336,Y,Y,Y,Y,Y
1012384,Y,Y,Y,Y,Y
1006520,,,,,
1006062,Y,Y,,,
1018010,Y,,,,Y
1009762,,Y,,,Y
1000191,,Y,,Y,
1011436,Y,,,,
1000255,Y,,,,Y
1008579,Y,,,,
1007322,,,Y,Y,
1010852,Y,,,,
1000622,,,,,
1007107,,,,,
1003281,,Y,,Y,
1005097,,,,,
1005470,Y,,,,
1019067,Y,,,,Y
1018207,Y,,,,Y
1002087,,,,,
1003855,,,,,
1000400,,,,,
1000413,,,,,
1005711,Y,Y,,Y,Y
1004628,,,,,
1007517,,,,,
1005690,,,,,
1007479,,,,,
1006334,,,,,
1011966,Y,,,,Y
1009539,Y,,,,
1003301,,,,,
1007535,,,,,
1018650,Y,,,,Y
1011203,Y,Y,,,
1001160,,,,,
1009453,Y,,,,
1002926,,,,,
1006541,Y,,,Y,Y
1000784,,,,,
1006355,,,,,
1006979,,,,,
1005316,Y,Y,,Y,Y
1005875,Y,Y,,Y,Y
1019424,Y,Y,Y,,
1000458,,,,,
1003152,,,,,
1003454,Y,,,,
1010156,Y,,,,Y
1003679,Y,Y,Y,Y,Y
1006394,,,,,
1002177,Y,Y,,Y,
1002945,,,,,
1003249,,,,,
1011677,Y,,,,Y
1001800,Y,Y,,Y,Y
1001813,,,,,
1004171,Y,Y,,Y,Y
1004714,,,,,
1007332,Y,Y,,Y,Y
1006956,,,,,
1007627,,,,,
1011364,Y,Y,,,Y
1016908,Y,Y,Y,Y,Y
1004828,,,,,
1008986,Y,Y,Y,Y,
1008225,Y,Y,Y,Y,Y
1018654,Y,Y,Y,Y,Y
1018710,Y,,Y,Y,
1007581,,,,,
1012204,Y,,,,
1010319,Y,,,,
1001673,Y,,,,
1001877,,,,,
1004556,,,,,
1019509,Y,,,,
1001515,,,,,
1019364,Y,,,Y,Y
1011237,Y,Y,,Y,Y
1004911,,,,,
1012378,Y,,,,Y
1004375,,,,,
1003882,Y,,,,Y
1019444,Y,,,,Y
1001143,Y,Y,Y,Y,Y
1008201,Y,Y,Y,Y,
1000180,Y,,,,
1005274,,Y,,,
1018841,Y,Y,Y,Y,Y
1004815,,,,,
1012295,Y,Y,Y,Y,Y
1005660,Y,,,Y,Y
1004204,,,,,
1008205,Y,Y,,Y,Y
1002816,Y,Y,Y,Y,Y
1000989,Y,Y,,,
1005136,,,,,
1006243,,,,,
1001802,,,,,
1000776,,,,,
1007455,,,,,
1008755,Y,,,,
1012130,Y,,,,Y
1007299,Y,,,Y,
1012550,Y,,,,Y
1016898,Y,,,,
1008757,Y,,,,
1010315,Y,Y,,Y,
1007486,,,,,
1007485,,,,,
1016902,Y,,,Y,Y
1001661,Y,Y,Y,Y,Y
1004922,Y,Y,Y,Y,Y
1002478,,,,,
1004515,Y,Y,,Y,Y
1005280,Y,Y,Y,Y,Y
1018351,Y,,,,
1006424,,,,,
1000862,Y,,,,
1010271,,,,,Y
1019252,Y,Y,Y,,Y
1018802,Y,Y,,Y,Y
1003861,,,,,
1008359,Y,,,Y,Y
1010848,Y,Y,,Y,Y
1007000,,,,,
1003961,Y,,,Y,
1004347,Y,,,Y,Y
1001287,Y,,,Y,
1008208,,,,Y,
1000608,,,,,
1012803,Y,,,,
1004675,Y,,,,
1001759,,,,,
1005067,Y,Y,,,Y
1012699,Y,Y,Y,,Y
1012684,Y,,,,
1012564,Y,,,,
1000219,,,,,Y
1009421,Y,,,,
1010135,Y,Y,Y,Y,Y
1000116,,,,,
1006888,,,,,
1005008,,,,,Y
1010089,,,,,
1001069,,,,,
1007670,,,,,
1019392,Y,,,,Y
1010884,Y,Y,,Y,Y
1008361,,,,,
1001691,Y,,,,
1011145,Y,Y,,Y,Y
1018636,Y,Y,Y,Y,Y
1011756,Y,Y,,,
1000037,,Y,,Y,
1002386,,,,,
1005344,,,,,
1003537,,,,,
1019221,Y,,,,Y
1011897,Y,,,,
1008697,Y,Y,,Y,Y
1007128,,,,,
1008915,,,,,
1007229,,,,,
1004488,,,,,
1010868,Y,,,,
1006202,,,,,
1007008,,,,,
1011743,Y,,,,
1004062,,,,,
1019069,Y,,,,Y
1002083,,Y,,Y,Y
1005139,,,,,
1003508,Y,,,,
1018274,Y,Y,,,Y
1002894,,,,,
1003564,,,,,
1009801,,,,,
1012736,Y,,,,
1009847,Y,Y,Y,Y,Y
1007380,,,,,
1000686,,,,,
1009023,Y,,,,Y
1000084,Y,Y,Y,Y,Y
1019337,Y,Y,Y,Y,Y
1002277,,,,,
1002515,,,,,
1018473,Y,Y,,Y,Y
1008305,Y,,,,
1007494,,,,,
1009269,Y,,,,
1000668,,,,,
1005996,,,,,
1006940,Y,,,,
1007643,,,,,
1006052,,,Y,,
1009933,,,,,
1003507,,,,,
1006617,,,,,
1018100,Y,Y,Y,Y,
1007347,Y,Y,,,
1000227,,,,,
1005694,Y,,,,
1004432,,Y,,Y,
1012695,Y,,,,Y
1004295,,,,,
1005613,,,,,
1004496,,,,,
1008286,Y,Y,,Y,Y
1011693,Y,,,,Y
1007832,,,,,
1006659,,,,,
1007700,,,,,
1005114,,,,,
1009775,Y,,,,Y
1009776,Y,,,,Y
1006855,,,,,
1007514,,,,,
1006186,,,,,
1011147,Y,Y,,,Y
1019433,Y,Y,,Y,Y
1019369,Y,,,,Y
1001690,Y,,,,
1011274,Y,Y,,Y,
1005676,Y,,,,
1005677,Y,,,,
1005678,Y,,,,
1002045,,,,,
1000590,Y,,,,
1002227,,,,,
1010813,Y,Y,,Y,Y
1002107,,,,,
1011269,Y,Y,,Y,Y
1018133,Y,,,,Y
1007722,,,,,
1008919,Y,Y,Y,Y,Y
1008758,Y,,,,
1011965,Y,,,,
1004578,Y,,,,
1006438,,,,,
1012014,Y,,,,
1010142,Y,,,,Y
1001254,,,,,
1012676,Y,Y,,,Y
1019229,Y,,,,
1002891,Y,,Y,,
1012432,Y,,Y,,Y
1008204,,,,,
1009772,Y,,,,
1006365,,,,,
1004102,,,,,
1004103,,,,,
1004107,,,,,
1004108,,,,,
1004101,,,,,
1004104,,,,,
1004105,,,,,
1004106,,,,,
1004109,,,,,
1000125,,,,,
1010125,Y,,,,
1002793,Y,,,,
1018099,Y,,,,Y
1008617,Y,,,,
1002613,,,,,
1016904,Y,,,,
1019449,Y,,,,Y
1010962,Y,,,,Y
1010302,Y,Y,,,
1006508,Y,,,,Y
1006510,,,,,
1006511,,,,,
1011615,Y,Y,Y,Y,Y
1018925,Y,,,,
1018705,Y,,,,
1008691,,Y,Y,,
1003176,Y,,,Y,
1004296,,,,,
1012450,Y,,Y,Y,
1019463,Y,Y,Y,Y,Y
1008231,Y,Y,,Y,
1005673,,,,,
1003426,,,,,
1004399,,Y,,,
1000981,Y,,,,
1006893,Y,,,Y,Y
1008931,Y,,,Y,Y
1012209,Y,Y,,Y,Y
1002560,,,,,
1010307,Y,,,,
1008551,Y,,Y,Y,
1009027,Y,,,,Y
1017943,Y,,,,
1019098,Y,Y,,,Y
1012503,Y,Y,,,
1009255,Y,,,,
1006390,,,,,
1006944,,,,,
1003264,,,,,
1004903,,,,,
1007493,,,,,
1016807,Y,Y,,Y,Y
1018266,Y,Y,,Y,Y
1016806,Y,Y,,Y,Y
1002872,Y,Y,,Y,
1003468,,,,,
1002463,,,,,
1018191,Y,,,,Y
1018238,Y,,,,Y
1018463,Y,Y,Y,Y,Y
1006171,Y,Y,,Y,
1005510,,,,,
1019038,Y,Y,Y,Y,Y
1005140,Y,,,,
1012324,Y,Y,,Y,Y
1006276,Y,,,,
1000241,,,,,
1005884,Y,Y,,Y,Y
1005885,Y,Y,,Y,Y
1011337,Y,,,,
1019471,Y,Y,Y,Y,Y
1009982,Y,,,,
1007624,,,,,
1002569,Y,Y,Y,Y,Y
1007728,,,,,
1003473,,,,,
1010127,,,,,
1009979,Y,Y,Y,Y,Y
1010064,Y,,,,Y
1007309,Y,Y,,Y,
1005860,Y,,,,
1006411,Y,Y,,Y,Y
1018254,Y,,Y,Y,Y
1012347,Y,,,Y,Y
1004726,,,,,
1011534,Y,Y,Y,Y,Y
1019193,Y,,,,Y
1018905,Y,,,,
1007085,,,,,
1010269,,,,,
1017915,Y,,,,Y
1003001,,,,,
1005969,Y,,,,
1003525,Y,Y,Y,,Y
1011246,Y,,,Y,
1010444,Y,Y,,Y,Y
1018490,Y,,,,Y
1004322,,,,,
1019331,Y,Y,,,Y
1018508,Y,,,,
1000416,,,,,
1007259,Y,Y,,Y,
1009336,Y,,,,
1002988,Y,,,,
1009531,Y,,,,
1002366,Y,,,,Y
1006050,,,,,
1007036,,,,,
1007002,,,,,
1004529,Y,,Y,,
1018503,Y,,,Y,
1018555,Y,,Y,Y,Y
1003519,,,,,
1005618,Y,Y,Y,Y,Y
1001790,,,,,
1003734,Y,,,,
1006760,Y,Y,Y,Y,Y
1011855,Y,,,,
1011301,Y,,,,
1006271,,,,,
1002753,,,,,
1004241,,,,,
1004658,Y,,,Y,
1006422,Y,Y,,,Y
1006423,Y,Y,,,Y
1018045,Y,,,,
1019508,Y,,,,Y
1012611,Y,,,,
1004591,,,,,
1001103,,,,,
1019247,Y,,,,
1019245,Y,,,,
1019246,Y,,,,
1019250,Y,,,,
1019242,Y,,,,
1019244,Y,,,,
1012372,Y,,,,
1007324,Y,,,,Y
1007325,Y,,,,Y
1019327,Y,Y,,Y,Y
1016909,Y,Y,,,Y
1003731,Y,Y,,Y,Y
1009912,Y,Y,,Y,Y
1002380,,,,,
1003682,,,,,
1001730,,,,,
1002801,,,,,
1007097,,,,,
1004767,,Y,,Y,Y
1018362,Y,,,,
1012380,Y,,,,
1004686,,,,,
1011418,Y,,,,
